"query_id" "url_id" "query_length" "is_homepage" "sig1" "sig2" "sig3" "sig4" "sig5" "sig6" "sig7" "sig8" "V13"
"4278" 668 4126 5 0 0.24 0.58 61 18 4 0 0.06 0.28 0.540622004270587
"4279" 669 4127 3 0 0.31 0.04 1354 1545 114 0 0.52 0.82 0.0322462317627144
"4280" 669 4128 3 1 0.28 0.29 8522 2557 2508 0 0.62 0.55 0.0931644923902542
"4281" 669 4129 3 1 0.18 0.33 344 708 114 0 0.46 0.6 0.0958454089211123
"4282" 669 4130 3 1 0.21 0.23 516 454 62 0 0.28 0.55 0.0390889785115327
"4283" 669 4131 3 1 0.38 0.36 570 802 90 0 0.49 0.51 0.369874818717028
"4284" 669 4132 3 0 0.23 0.25 281 582 60 0 0.29 0.5 0.0758995814233022
"4285" 669 4133 3 1 0.53 0.48 1109 706 264 0 0.48 0.55 0.802225368371265
"4286" 670 4144 3 0 0.12 0.57 972 133 248 2 0.32 0.76 0.528140503875625
"4287" 670 4145 3 0 0.26 0.07 62 9 66 4 0.29 0.44 0.0642382306818381
"4288" 670 4146 3 0 0.23 0.15 1227 55 240 0 0.45 0.77 0.0291590419022322
"4289" 670 4147 3 0 0.3 0.61 6347 235 852 0 0.59 0.85 0.978872551460305
"4290" 670 4148 3 1 0.02 0.31 3777 148 810 0 0.44 0.29 0.019095113787843
"4291" 670 4149 3 1 0 0.13 8879 28 1534 0 0.55 0.36 0.0266110891342144
"4292" 670 4150 3 0 0.22 0.52 896 231 124 6 0.38 0.84 0.658261419129159
"4293" 671 4151 5 0 0.16 0.28 14 52 0 0 0.23 0.92 0.0261545994766055
"4294" 671 4152 5 0 0.15 0.27 17 37 0 0 0.17 0.63 0.03812026527623
"4295" 671 4153 5 0 0.23 0.26 17 21 6 0 0.41 0.17 0.295982492072413
"4296" 671 4154 5 0 0.16 0.4 47 22 28 0 0.16 0.28 0.152311099345664
"4297" 671 4155 5 0 0.14 0.4 31 72 0 0 0.17 0.51 0.132432559460762
"4298" 671 4156 5 0 0.22 0.46 37 22 34 0 0.3 0.56 0.519714854177002
"4299" 671 4157 5 0 0.21 0.58 254 340 28 0 0.23 0.38 0.818040919317441
"4300" 671 4158 5 0 0.09 0.31 1552 249 214 0 0.36 0.43 0.131122536474394
"4301" 671 4159 5 0 0.19 0.39 757 306 178 0 0.34 0.31 0.403904995835285
"4302" 672 4160 6 0 0.21 0.16 17 34 6 0 0.14 0.42 0.049583072768677
"4303" 672 4161 6 0 0.37 0.3 117 72 10 0 0.23 0.94 0.121846038052304
"4304" 672 4162 6 0 0.01 0.24 38 3 10 0 0.14 0.23 0.0418071519399447
"4305" 672 4163 6 1 0.5 0.53 172 106 42 0 0.3 0.23 0.976320498070714
"4306" 673 4168 3 0 0.09 0.05 45 156 0 0 0.15 0.63 0.0116825106978662
"4307" 673 4169 3 0 0.04 0.09 30 117 0 0 0.13 0.27 0.0460177839561167
"4308" 673 4170 3 1 0.54 0.54 47 21 80 5 0.28 0.16 1.02164560090561
"4309" 674 4171 2 0 0.03 0.14 16 24 8 1 0.11 0.36 0.0553124995578387
"4310" 674 4172 2 0 0.12 0.32 37 87 14 1 0.1 0.73 0.0434002489173671
"4311" 674 4173 2 1 0.09 0.13 1498 3454 50 0 0.37 0.62 0.0483254545510862
"4312" 674 4174 2 0 0 0.12 401 423 86 0 0.33 0.8 0.0552682163560463
"4313" 674 4175 2 0 0.09 0.34 116 70 30 2 0.34 0.75 0.109233685816359
"4314" 674 4176 2 0 0.47 0.52 112 252 14 0 0.21 0.31 0.826742459099886
"4315" 674 4177 2 1 0.38 0.42 1219 310 314 32 0.34 0.25 0.802984234600104
"4316" 675 4178 1 0 0.2 0 969 1164 110 7 0.42 0.85 0.0553662213066262
"4317" 675 4179 1 1 0.16 0.42 1728 222 320 6 0.32 0.17 0.285303251154574
"4318" 675 4180 1 1 0.31 0.54 5130 1960 738 4 0.48 0.42 0.802051340038697
"4319" 675 4181 1 1 0.22 0.63 1947 3 404 2 0.29 0.18 0.76345498699366
"4320" 675 4182 1 1 0.21 0.7 2208 304 558 8 0.37 0.28 0.679032015609055
"4321" 675 4183 1 1 0.2 0.44 3996 372 1154 3 0.4 0.36 0.375744552217722
"4322" 675 4184 1 1 0.22 0.7 1982 636 454 32 0.26 0.19 0.965365639813219
"4323" 675 4185 1 1 0.26 0.58 4150 1078 870 9 0.25 0.3 0.814467061895237
"4324" 676 4186 5 0 0.25 0.08 117 336 6 0 0.28 0.46 0.0484965411278322
"4325" 676 4187 5 0 0.17 0.18 132 346 6 0 0.25 0.64 0.048574550544389
"4326" 676 4188 5 1 0.17 0.4 227 39 40 0 0.18 0.15 0.202993813355883
"4327" 676 4189 5 1 0.27 0.4 6090 1956 724 0 0.38 0.22 0.351029812910387
"4328" 676 4190 5 0 0.07 0.29 93 64 18 0 0.4 0.86 0.0130121631506296
"4329" 676 4191 5 1 0.28 0.5 208 0 90 0 0.16 0.27 0.610456237171789
"4330" 676 4192 5 0 0.29 0.6 188 10 88 0 0.31 0.3 0.974601636400686
"4331" 676 4193 5 0 0.22 0.42 91 264 2 0 0.26 0.09 0.471527565910752
"4332" 676 4246 5 1 0.53 0.69 291 624 62 0 0.2 0.11 0.962138831862962
"4333" 677 2273 2 1 0.36 0.69 3968 331 2708 76 0.51 0.65 1.0048426291765
"4334" 677 4198 2 0 0.07 0.46 4174 1410 468 39 0.46 0.74 0.702523433448396
"4335" 677 4201 2 0 0.27 0.55 1520 376 176 1 0.4 0.65 0.92478558725291
"4336" 677 4345 2 0 0.24 0.44 259 229 32 0 0.25 0.43 0.429028223526222
"4337" 677 4346 2 0 0.16 0.12 125 55 22 4 0.27 0.51 0.0663932863317724
"4338" 677 4347 2 1 0.1 0.43 1197 7 298 27 0.45 0.32 0.406360314096405
"4339" 677 4348 2 0 0.01 0.54 677 1513 52 3 0.26 0.48 0.574721205832776
"4340" 678 2273 1 1 0.41 0.61 3889 346 2658 43 0.69 0.51 0.996089466619841
"4341" 678 4194 1 1 0 0.2 7867 1668 1428 1 0.5 0.4 0.0377736807420297
"4342" 678 4195 1 1 0.07 0.39 4803 1722 942 2 0.49 0.36 0.0776313605762499
"4343" 678 4196 1 1 0.15 0.39 1727 732 374 1 0.34 0.28 0.160792767123199
"4344" 678 4197 1 0 0.18 0 3154 3309 192 9 0.49 0.84 0.0388828818147886
"4345" 678 4198 1 0 0.22 0.31 4148 1477 460 5 0.38 0.9 0.189749788643861
"4346" 678 4199 1 1 0.34 0.61 7400 238 1086 0 0.34 0.35 0.940245325318462
"4347" 678 4200 1 1 0.14 0.56 8387 1738 1954 2 0.49 0.48 0.434730991576619
"4348" 678 4201 1 0 0.28 0.61 1585 378 140 2 0.58 0.56 0.971766244805515
"4349" 679 4202 2 0 0.3 0.08 106 291 0 0 0.26 0.17 0.0514802465533738
"4350" 679 4203 2 1 0.29 0.25 348 579 26 0 0.09 0.14 0.115257677630843
"4351" 679 4204 2 1 0.26 0.54 3435 276 344 0 0.4 0.16 0.680663479303048
"4352" 679 4205 2 1 0.39 0.53 124 309 6 0 0.17 0 0.946159534564816
"4353" 680 4206 1 0 0.17 0.22 14 4 0 0 0.1 0.26 0.0393320598589638
"4354" 680 4207 1 0 0.11 0.07 20 34 10 0 0.25 0.38 0.0522838408233304
"4355" 680 4208 1 0 0.14 0.31 4 6 0 0 0.17 0.14 0.0616129670139536
"4356" 680 4209 1 0 0.13 0.07 44 64 10 0 0.28 0.47 0.0530474025706536
"4357" 680 4210 1 0 0.14 0.22 162 292 14 0 0.16 0.4 0.0420638375456703
"4358" 680 4211 1 1 0 0.03 1434 778 78 0 0.31 0.08 0.0313391947078112
"4359" 680 4212 1 0 0.32 0.47 18 25 2 0 0.19 0.33 0.513609193027626
"4360" 680 4213 1 0 0.34 0.65 272 777 0 0 0.21 0.18 1.05462341861639
"4361" 680 4214 1 1 0.48 0.67 915 327 196 22 0.25 0.16 1.02827312420431
"4362" 681 4215 2 0 0.37 0.3 176 418 2 0 0.35 0.58 0.242382585513181
"4363" 681 4216 2 1 0.44 0.43 360 22 116 0 0.26 0.2 0.709162716531237
"4364" 681 4217 2 0 0.02 0.14 33 130 2 0 0.22 0.21 0.0460195491517456
"4365" 681 4218 2 1 0.27 0.35 53 111 28 0 0.36 0.14 0.263973306648839
"4366" 682 4219 1 1 0.42 0.61 4668 2560 1392 2 0.48 0.36 1.0057919685359
"4367" 682 4265 1 1 0.18 0.15 4126 1048 1042 6 0.53 0.32 0.0230528691523758
"4368" 682 4266 1 1 0.13 0.08 5003 0 3142 3 0.48 0.39 0.052979067953549
"4369" 682 4267 1 1 0.25 0.47 9282 3955 2074 0 0.42 0.5 0.541875000284902
"4370" 682 4268 1 0 0.06 0.06 4617 2166 336 5 0.46 0.81 0.02048730460396
"4371" 682 4269 1 1 0.05 0 54330 468 13720 9 0.5 0.52 0.625154842536379
"4372" 682 4270 1 1 0.12 0.5 7509 2856 2810 1 0.57 0.61 0.336640556524765
"4373" 682 4271 1 1 0.14 0.38 6144 1723 1344 3 0.45 0.36 0.166727923265836
"4374" 682 4272 1 0 0.34 0.55 604 966 48 0 0.22 0.54 0.806955339923668
"4375" 683 4220 4 0 0.29 0.41 17 10 10 0 0.23 0.54 0.323257762048604
"4376" 683 4221 4 0 0.19 0.27 31 40 14 0 0.47 0.32 0.253854402448078
"4377" 683 4222 4 0 0.28 0.38 1909 2017 226 0 0.4 0.35 0.55464942525798
"4378" 684 4223 1 0 0.12 0.06 1 4 0 0 0.22 0.35 0.0510817089638869
"4379" 684 4224 1 0 0.09 0.15 37 105 4 0 0.11 0.35 0.0561393488654969
"4380" 684 4225 1 0 0.13 0.03 0 0 0 0 0.08 0.87 0.00640494123808566
"4381" 684 4226 1 0 0 0.1 3 6 0 0 0.21 0 0.049042301126985
"4382" 685 4227 3 0 0.05 0.21 23 57 4 0 0.07 0.5 0.0503314067112958
"4383" 685 4228 3 1 0.15 0.07 1179 280 314 0 0.32 0.3 0.0517104858205729
"4384" 685 4229 3 0 0.52 0.55 31 9 28 0 0.15 0.29 0.862084244545326
"4385" 686 4230 5 0 0.23 0.11 24 96 0 0 0.26 0.62 0.0493713676017807
"4386" 686 4231 5 0 0.24 0.02 70 181 0 0 0.17 0.37 0.0368551071499403
"4387" 686 4232 5 0 0.08 0.13 54 147 0 0 0.15 0.43 0.0541759322152143
"4388" 686 4233 5 0 0.04 0.15 4 10 0 1 0.13 0.36 0.0591150837773275
"4389" 686 4234 5 0 0.52 0.11 269 754 2 0 0.18 0.2 0.0358064329900844
"4390" 686 4235 5 1 0.4 0.54 1698 946 140 0 0.2 0.11 0.938891967745954
"4391" 687 4236 3 1 0.01 0.25 251 241 40 0 0.28 0.23 0.0362038311752459
"4392" 687 4237 3 1 0.23 0.46 116 304 2 0 0.21 0.1 0.462721695511763
"4393" 687 4238 3 1 0.17 0.51 188 301 8 0 0.08 0.17 0.433707084937211
"4394" 687 4239 3 0 0.3 0.42 35 102 0 0 0.23 0.23 0.427953638710733
"4395" 687 4240 3 1 0.53 0.63 1059 288 116 6 0.18 0.12 1.04575759274609
"4396" 688 4241 4 0 0.38 0.07 949 481 252 0 0.5 0.4 0.050392859586079
"4397" 688 4242 4 0 0.47 0.19 8 25 2 0 0.23 0.4 0.0532940752210814
"4398" 689 4243 5 0 0.23 0.15 554 16 228 0 0.5 0.48 0.0352199666348162
"4399" 689 4244 5 0 0.09 0.17 13 9 8 0 0.19 0.47 0.0507169332025901
"4400" 689 4245 5 1 0.47 0.52 1918 102 732 0 0.34 0.25 0.959530995372761
"4401" 690 4247 3 0 0.36 0.27 4 0 0 0 0.12 0.18 0.0684487088626525
"4402" 690 4248 3 1 0.78 0.08 11 10 0 0 0.17 0.15 0.0496875687364655
"4403" 690 4249 3 0 0.37 0.22 91 303 2 0 0.19 0.06 0.0735064570495363
"4404" 690 4250 3 1 0.3 0.42 590 694 60 0 0.34 0.12 0.489745658700675
"4405" 691 4251 2 1 0.01 0.18 5696 960 418 0 0.31 0.46 0.0522615213063999
"4406" 691 4252 2 0 0.1 0.13 11 13 8 0 0.43 0.58 0.0222888374325292
"4407" 691 4253 2 0 0.15 0.17 48 9 20 0 0.31 0.4 0.0267870425636878
"4408" 691 4254 2 1 0.15 0.31 619 547 114 1 0.34 0.13 0.0801307813670833
"4409" 691 4255 2 0 0.11 0.3 258 621 10 0 0.32 0.51 0.119258815456657
"4410" 691 4256 2 0 0.14 0.57 1516 366 168 13 0.34 0.3 0.961269853415911
"4411" 691 4257 2 1 0.28 0.62 51310 2964 6398 0 0.59 0.45 0.936891390455424
"4412" 691 4258 2 0 0.38 0.63 198 307 30 0 0.36 0.55 0.983930659184618
"4413" 692 4259 4 0 0.31 0.08 31 85 2 0 0.39 0.6 0.0359034195869117
"4414" 692 4260 4 0 0.12 0.13 318 336 4 2 0.25 0.43 0.0572269193394718
"4415" 692 4261 4 0 0.11 0.4 445 195 20 1 0.43 0.85 0.200068221365327
"4416" 692 4262 4 1 0.19 0.45 1596 1740 118 0 0.49 0.54 0.330367415559964
"4417" 692 4263 4 0 0.25 0.5 1080 453 46 1 0.46 0.52 0.901048991323062
"4418" 692 4264 4 1 0.38 0.53 7412 3909 1250 109 0.49 0.43 1.04833387318136
"4419" 693 4273 3 0 0.17 0.35 712 205 156 0 0.4 0.48 0.311574364881049
"4420" 693 4274 3 0 0.35 0.45 447 325 50 0 0.23 0.67 0.478833374797348
"4421" 693 4275 3 0 0.22 0.02 390 0 16 0 0.26 0.77 0.0382828940976251
"4422" 693 4276 3 0 0.44 0.64 55259 493 2832 0 0.35 0.66 1.05420994101143
"4423" 693 4323 3 0 0.21 0.39 810 6 206 0 0.32 0.51 0.337448850197064
"4424" 693 4324 3 0 0.17 0.36 4478 1744 322 0 0.2 0.49 0.159883294412221
"4425" 694 4277 3 0 0.18 0.52 373 432 38 0 0.4 0.83 0.585396455875794
"4426" 694 4278 3 0 0.1 0.21 428 558 80 4 0.3 0.28 0.0800600441948397
"4427" 694 4279 3 0 0.21 0.54 3934 1987 370 1 0.5 0.93 0.730579562590742
"4428" 694 4280 3 0 0.14 0.44 1094 1452 76 1 0.36 0.78 0.407963245103672
"4429" 694 4281 3 0 0.15 0.46 1386 337 218 9 0.35 0.77 0.464683373057184
"4430" 694 4282 3 0 0.33 0.64 41 63 0 0 0.19 0.68 0.859988865398257
"4431" 694 4283 3 0 0.14 0.39 505 330 100 0 0.29 0.44 0.27271460191409
"4432" 694 4284 3 1 0.09 0.66 26562 2149 2286 2 0.38 0.45 0.446060380294358
"4433" 694 4285 3 1 0.13 0.66 9071 4569 5688 9 0.54 0.72 0.995564259674652
"4434" 694 4286 3 0 0.4 0.49 23826 1669 2288 111 0.46 0.66 0.999094612057082
"4435" 695 4287 2 0 0.49 0.6 6 0 4 0 0.04 0.4 0.781651213365592
"4436" 695 4288 2 1 0.3 0.24 455 66 76 0 0.25 0.24 0.0715677422717387
"4437" 695 4289 2 0 0.18 0.11 10 31 0 0 0.16 0.55 0.0532016252317086
"4438" 695 4290 2 1 0.22 0.18 0 0 6 0 0.19 0.1 0.0397691199275151
"4439" 696 4291 3 0 0.23 0.09 115 346 12 0 0.1 0.18 0.0516206121373964
"4440" 696 4292 3 0 0.37 0.23 8 12 0 0 0.24 0.77 0.0603530255603079
"4441" 696 4293 3 0 0.12 0.33 8297 688 1012 0 0.45 0.59 0.185135857515602
"4442" 696 4294 3 0 0.14 0.13 1476 4200 26 0 0.36 0.55 0.034099216851542
"4443" 696 4295 3 0 0.4 0.3 87 223 0 0 0.12 0.47 0.0900967209758942
"4444" 696 4296 3 0 0.17 0.46 142 7 76 0 0.27 0.53 0.425499252417906
"4445" 696 4297 3 0 0.11 0.32 93 0 16 0 0.21 0.3 0.0647158950669706
"4446" 697 4284 2 1 0.11 0.39 26386 2116 2288 1 0.5 0.43 0.124509212317487
"4447" 697 4293 2 0 0.27 0.58 8283 718 1038 40 0.39 0.76 1.02187804377565
"4448" 697 4298 2 0 0.21 0.49 11 13 0 0 0.12 0.17 0.375380543498453
"4449" 697 4299 2 1 0.21 0.39 427 76 74 2 0.24 0.15 0.264593482691125
"4450" 697 4349 2 0 0.16 0.52 5 27 0 0 0.24 0.08 0.67163251531117
"4451" 697 4350 2 0 0.27 0.45 826 1554 36 0 0.35 0.73 0.636575818909623
"4452" 697 4351 2 0 0.19 0.5 5142 1143 418 2 0.46 0.78 0.710447797153458
"4453" 697 4352 2 0 0.06 0.47 214 1 86 3 0.36 0.5 0.522776782491052
"4454" 697 4353 2 0 0.16 0.55 752 324 106 5 0.46 0.87 0.640761355306936
"4455" 697 4354 2 0 0.2 0.55 2291 1723 160 6 0.46 0.76 0.916653052457935
"4456" 698 4300 2 0 0.04 0.59 1033 748 136 5 0.38 0.8 0.440440428506503
"4457" 698 4854 2 1 0.02 0.18 6490 334 730 2 0.27 0.19 0.0529514926539446
"4458" 698 4855 2 1 0.09 0.24 6910 972 256 0 0.13 0.22 0.0381909239348189
"4459" 698 4856 2 0 0.2 0.42 186 174 36 0 0.17 0.59 0.197612230122486
"4460" 698 4857 2 0 0.1 0.23 122 265 16 0 0.28 0.22 0.0607374948182999
"4461" 698 4858 2 0 0.21 0.47 495 840 46 0 0.16 0.54 0.36029775905248
"4462" 698 4859 2 0 0.13 0.43 971 309 128 0 0.4 0.82 0.282266342265233
"4463" 698 4860 2 0 0.12 0.64 414 645 48 2 0.41 0.8 0.711578747393199
"4464" 699 4301 2 0 0.31 0.08 15 43 0 0 0.1 0.25 0.0525180326461848
"4465" 700 4302 1 0 0.12 0.08 1890 313 266 11 0.4 0.6 0.0543732430940158
"4466" 700 4303 1 0 0.18 0.48 756 141 216 12 0.39 0.71 0.688571788140808
"4467" 700 4304 1 1 0.07 0.41 16544 1575 1588 43 0.45 0.44 0.45103247490574
"4468" 700 4305 1 0 0.07 0.48 5236 373 828 48 0.4 0.7 0.749451178144968
"4469" 700 4306 1 1 0.15 0.3 9029 1264 2238 81 0.54 0.43 0.598482521852522
"4470" 700 4307 1 1 0.1 0.64 48236 7491 5650 67 0.49 0.47 0.785795445687577
"4471" 700 4308 1 0 0.29 0.45 38556 5635 4004 549 0.45 0.76 0.986366828293968
"4472" 701 4309 3 0 1 0.11 89 309 2 0 0.18 0.54 0.0453521776259939
"4473" 701 4310 3 0 0.18 0.29 0 0 2 0 0.15 0.75 0.0332645033007382
"4474" 701 4311 3 0 0.2 0.3 14 28 0 0 0.17 0.76 0.0408983449844494
"4475" 701 4312 3 0 0.06 0.3 17 28 2 0 0.16 0.88 0.0282883610706171
"4476" 701 4313 3 0 0.2 0.42 117 345 6 0 0.2 0.48 0.264317335132864
"4477" 701 4314 3 0 0.08 0.32 5 4 2 0 0.24 0.36 0.0719915736453554
"4478" 701 4315 3 0 0.21 0.28 2 0 4 0 0.14 0.32 0.0339487814637431
"4479" 701 4316 3 1 0.15 0.53 4243 112 276 0 0.36 0.29 0.387154759594001
"4480" 702 4284 2 1 0.1 0.35 26240 2157 2302 0 0.54 0.53 0.0395731768109882
"4481" 702 4285 2 1 0.28 0.58 9123 4779 5498 0 0.58 0.62 0.973044228907549
"4482" 702 4317 2 0 0.25 0.06 2113 414 244 0 0.36 0.77 0.0447626566399812
"4483" 702 4318 2 1 0.16 0.13 7230 441 804 0 0.32 0.2 0.020130408167366
"4484" 702 4319 2 1 0.21 0.2 890 322 176 0 0.39 0.22 0.0135740507129948
"4485" 702 4320 2 0 0.26 0.36 2071 1972 190 0 0.42 0.66 0.447569254199902
"4486" 702 4321 2 1 0.2 0.45 57087 703 4734 0 0.5 0.59 0.437485541495456
"4487" 702 4322 2 0 0.2 0.42 25236 1363 3132 2 0.61 0.7 0.536739537336019
"4488" 703 4325 5 0 0.48 0.25 1377 4059 0 0 0.19 0 0.171777320666477
"4489" 703 4326 5 0 0.18 0.14 13 24 0 0 0.33 0.42 0.0276324933498053
"4490" 703 4327 5 0 0.53 0.47 441 469 122 0 0.42 0.36 0.828431237680073
"4491" 703 4328 5 1 0.28 0.43 9220 1351 1776 0 0.42 0.45 0.479296611723037
"4492" 704 4329 5 0 0.7 0 24 16 2 0 0.23 0.58 0.0684908735541386
"4493" 704 4330 5 0 0.11 0 8 10 4 0 0.33 0.6 0.046372348866153
"4494" 704 4331 5 0 0.32 0.2 0 0 0 0 0.12 0.4 0.0353834525171744
"4495" 704 4332 5 0 0.1 0.18 714 285 84 0 0.35 0.66 0.0376314313722796
"4496" 704 4333 5 0 0.36 0.44 66 219 6 0 0.39 0.74 0.665539081082168
"4497" 705 4334 2 0 0.2 0.11 194 559 10 0 0.26 0.34 0.0476074863625058
"4498" 705 4335 2 0 0.12 0.24 13 1 8 0 0.3 0.34 0.0427349003720882
"4499" 705 4336 2 0 0.05 0.04 129 330 8 0 0.23 0.4 0.0432638508535015
"4500" 705 4337 2 0 0.1 0.19 64 42 16 0 0.34 0.88 0.0306376449824559
"4501" 705 4338 2 0 0 0.14 21 40 8 0 0.28 0.47 0.0449890087518626
"4502" 705 4339 2 1 0.18 0.32 38 16 4 0 0.27 0.46 0.0876756141223034
"4503" 705 4340 2 0 0.39 0.37 89 46 0 0 0.31 0.53 0.392865824004038
"4504" 705 4341 2 0 0.5 0.7 794 550 190 1 0.48 0.42 0.823060283066471
"4505" 706 4199 2 1 0.53 0.67 7350 225 1024 2 0.53 0.43 1.00743382287738
"4506" 706 4342 2 0 0.07 0.49 211 207 4 0 0.32 0.34 0.571539474504993
"4507" 707 4343 3 0 0.28 0.16 11 24 2 0 0.28 0.79 0.0407462765444892
"4508" 707 4344 3 0 0.86 0.4 247 297 18 0 0.42 0.68 0.270886608922923
"4509" 708 4284 1 1 0.26 0.47 26586 1999 2286 9 0.36 0.36 0.611907080333253
"4510" 708 4285 1 1 0.39 0.57 9142 4671 5538 17 0.54 0.73 0.953651018578495
"4511" 708 4321 1 1 0.34 0.36 57158 711 4606 18 0.63 0.7 0.329390616827903
"4512" 708 4322 1 0 0.04 0.47 25183 1344 3160 56 0.48 0.6 0.701748245072484
"4513" 708 4355 1 1 0.13 0.28 8459 336 1504 2 0.35 0.4 0.0462192554255105
"4514" 708 4356 1 1 0.2 0.38 1785 12 328 25 0.35 0.17 0.465894724895996
"4515" 708 4357 1 1 0 0.24 3801 7 802 16 0.49 0.41 0.0861995649630963
"4516" 708 4358 1 1 0.09 0.46 5950 316 1188 59 0.33 0.2 0.720867331226003
"4517" 708 4359 1 1 0.19 0.57 4729 637 1214 55 0.45 0.34 0.899671265085935
"4518" 708 4360 1 1 0.24 0.58 8724 3759 2488 30 0.62 0.49 0.842223245755385
"4519" 709 4361 3 0 0.16 0.19 133 330 8 1 0.18 0.55 0.0555176238416265
"4520" 709 4362 3 0 0.07 0.55 237 277 10 2 0.11 0.71 0.235342579411921
"4521" 709 4363 3 1 0.13 0.29 64 0 58 5 0.3 0.2 0.0881529566475164
"4522" 709 4364 3 0 0.27 0.41 74 193 2 0 0.2 0.17 0.346395611390024
"4523" 709 4365 3 1 0.58 0.69 863 429 214 14 0.21 0.12 0.944169335479116
"4524" 710 4366 3 0 0.33 0.17 3 4 0 0 0.19 0.47 0.0348718873068607
"4525" 710 4367 3 0 0.31 0.27 3 4 0 0 0.14 0.45 0.0416304464019913
"4526" 710 4368 3 0 0.18 0.15 29 57 0 0 0.16 0.2 0.0470738899214488
"4527" 710 4369 3 1 0.59 0.72 418 0 170 0 0.31 0.13 0.870943266813967
"4528" 711 4370 2 0 0 0.19 941 153 6 2 0.28 0.36 0.035923564255662
"4529" 711 4371 2 0 0.07 0.14 50 18 20 0 0.3 0.58 0.0475367729246939
"4530" 711 4372 2 0 0.14 0.55 160 43 56 0 0.25 0.44 0.661106479001544
"4531" 711 4373 2 0 0.49 0.59 134 6 46 0 0.45 0.42 0.964676811068869
"4532" 711 4418 2 0 0.17 0.2 254 397 30 0 0.28 0.35 0.0371171197996833
"4533" 711 4419 2 0 0.11 0.14 43 16 12 0 0.21 0.8 0.0496811004241722
"4534" 711 4420 2 0 0.07 0.12 41 15 26 0 0.33 0.38 0.0337950908881476
"4535" 712 4374 1 0 0.14 0.44 2118 280 36 1 0.25 0.5 0.32697143144098
"4536" 712 4375 1 0 0.13 0.34 78 28 52 5 0.31 0.75 0.150224795780218
"4537" 712 4376 1 1 0.19 0.56 3236 400 382 14 0.43 0.45 0.657933548240995
"4538" 712 4377 1 0 0.14 0.5 2394 892 248 31 0.5 0.91 0.668158524435402
"4539" 712 4378 1 0 0.55 0.6 211 124 72 3 0.51 0.59 0.945742013010889
"4540" 712 4379 1 1 0.6 0.53 3292 873 290 12 0.43 0.46 0.92286377753161
"4541" 712 4380 1 0 0.28 0.54 3554 595 394 22 0.4 0.5 1.02053155322217
"4542" 712 4381 1 1 0.38 0.78 6007 153 2970 350 0.45 0.46 1.10684133181791
"4543" 713 4382 1 0 0.5 0.18 60 94 20 0 0.37 0.75 0.0662059376146936
"4544" 713 4383 1 0 0.28 0.16 556 327 120 0 0.42 0.79 0.045765713713285
"4545" 713 4384 1 0 0.03 0.13 285 147 50 5 0.27 0.42 0.0574712775386179
"4546" 713 4385 1 0 0.41 0.59 3121 261 170 13 0.41 0.93 0.959158362663923
"4547" 713 4386 1 0 0 0.18 534 292 56 2 0.46 0.41 0.0308902759535131
"4548" 713 4387 1 1 0.21 0.55 6696 367 850 59 0.46 0.4 0.945589724139974
"4549" 714 4379 1 1 0.15 0.09 3333 924 284 0 0.49 0.5 0.0347572075930222
"4550" 714 4381 1 1 0.41 0.68 6131 192 3044 2 0.46 0.43 1.00904116530366
"4551" 714 4388 1 1 0 0.1 87 0 12 0 0.33 0.1 0.0445457697767592
"4552" 714 4389 1 0 0.21 0.57 4650 5406 208 3 0.35 0.55 1.02365116381564
"4553" 715 4390 2 0 0.12 0.14 3 6 2 0 0.1 0.72 0.0453909442260089
"4554" 715 4391 2 0 0.12 0.2 8 1 14 0 0.14 0.8 0.0473830519344127
"4555" 715 4392 2 0 0.2 0.18 50 138 6 0 0.32 0.31 0.037848587494393
"4556" 716 4393 2 0 0.28 0.09 223 648 0 0 0.14 0.59 0.0527329871964883
"4557" 716 4448 2 0 0.19 0.26 32 102 0 0 0.22 0.56 0.0457251070037406
"4558" 716 4449 2 0 0.3 0.21 426 484 2 0 0.15 0.64 0.0426986226948578
"4559" 716 4450 2 0 0.03 0.16 64 190 0 0 0.23 0.58 0.051978501495388
"4560" 717 4394 1 0 0.23 0.37 178 223 22 0 0.28 0.26 0.296412374410584
"4561" 717 4395 1 0 0.11 0.33 140 166 32 0 0.25 0.2 0.131588017591532
"4562" 717 4396 1 0 0.13 0.56 209 49 38 0 0.29 0.92 0.23866757073138
"4563" 717 4397 1 0 0.23 0.53 5 1 2 0 0.08 0.37 0.393251279583515
"4564" 717 4398 1 0 0.21 0.46 495 93 160 0 0.33 0.34 0.61102325512222
"4565" 717 4399 1 0 0.15 0.48 411 12 86 0 0.24 0.29 0.468270018666019
"4566" 717 4400 1 0 0.22 0.52 191 10 44 0 0.13 0.33 0.456357585372405
"4567" 717 4554 1 0 0.1 0.36 315 927 10 0 0.15 0.41 0.0973177604677286
"4568" 718 4401 2 1 0.12 0.17 95 144 48 0 0.25 0.2 0.0401988393361822
"4569" 718 4402 2 1 0.08 0.39 180 4 40 0 0.21 0.25 0.0682595421827161
"4570" 718 4403 2 0 0.16 0.25 153 30 24 3 0.16 0.51 0.0608091931722606
"4571" 718 4404 2 0 0.14 0.38 34 18 14 0 0.23 0.39 0.168514072605296
"4572" 718 4405 2 0 0.15 0.5 260 411 14 0 0.27 0.43 0.581283211154492
"4573" 718 4406 2 0 0.2 0.44 10 0 6 0 0.28 0.59 0.3945182731235
